,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
8291,Strange Stories of the Great Valley: The Adventures of a Boy Pioneer,Grosvenor,Frontier and pioneer life -- Ohio River Valley -- Juvenile fiction,NA,NA,9,45105,English,2015-02-17
8292,Fra Contadini,Errico Malatesta,Communism,Anarchism,Working class,11,17,Italian,2015-02-17
8293,"Old Quebec, the city of Champlain",Emily P. Weaver,"Vieux-Québec (Québec, Québec) -- History",NA,NA,9,10158,English,2015-02-17
8294,Sir Christopher: A Romance of a Maryland Manor in 1644,Maud Wilder Goodwin,"Maryland -- History -- Colonial period, ca. 1600-1775 -- Fiction",NA,NA,11,17,English,2015-02-17
8295,Strange Stories of the Great River: The Adventures of a Boy Explorer,Grosvenor,Mississippi River -- Discovery and exploration -- Juvenile fiction,NA,NA,3,42554,English,2015-02-17
8296,Linnet: A Romance,Grant Allen,London (England) -- Fiction,Alps -- Fiction,Tyrol (Austria) -- Fiction,16,141487,English,2015-02-17
8297,"A Soldier's Daughter, and Other Stories",G. A. Henty,Fiction,Adventure stories,NA,21,46547,English,2015-02-17
8298,"Birds and All Nature, Vol. 7, No. 1, January 1900",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,6,21038,English,2015-02-18
8299,The Story of a Hare,J. C. Tregarthen,Hares -- Fiction,NA,NA,17,42814,English,2015-02-18
8300,"Scientific American, Volume 56, No. 9, February 26, 1887",Various,Science -- Periodicals,Technology -- Periodicals,NA,14,36911,English,2015-02-18
8301,From Snotty to Sub,Wolston B. C. W. Forester,"World War, 1914-1918 -- Personal narratives, English","World War, 1914-1918 -- Naval operations",NA,8,25555,English,2015-02-18
8302,La enferma: novela,Eduardo Zamacois,Spanish fiction,NA,NA,18,17,Spanish,2015-02-18
8303,"The Campaign of the Forty-fifth Regiment, Massachusetts Volunteer Milit","e Campaign of the Forty-fifth Regiment, Massachusetts Volunteer Militia","United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Massachusetts","United States. Army. Massachusetts Infantry Regiment, 45th (1862-1863)",NA,2,32861,English,2015-02-18
8304,The Family at Misrule,Ethel Sybil Turner,Conduct of life -- Juvenile fiction,Australia -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,40,53089,English,2015-02-18
8305,The Fleets Behind the Fleet,W. MacNeile Dixon,"World War, 1914-1918 -- Naval operations","World War, 1914-1918 -- Naval operations, British",Merchant mariners -- Great Britain,47,22161,English,2015-02-18
8306,Selected Poems,Rupert Brooke,English poetry -- 20th century,NA,NA,10,17,English,2015-02-18
8307,Genom Canada: Reseskildringar från 1904,P. Waldenström,Canada -- Emigration and immigration,Canada -- Description and travel,Swedes -- Canada,4,24293,Swedish,2015-02-19
8308,Orleans'in neitsyt: Romantillinen murhenäytelmä,Friedrich Schiller,Tragedies,"Joan, of Arc, Saint, 1412-1431 -- Drama","France -- History -- Charles VII, 1422-1461 -- Drama",2,17,Finnish,2015-02-19
8309,The Epic of Paul,William Cleaver Wilkinson,"Paul, the Apostle, Saint -- Poetry",NA,NA,6,113295,English,2015-02-19
8310,"Stephen H. Branch's Alligator, Vol. 1 no. 01, April 24, 1858",Stephen H. Branch,New York (N.Y.) -- Politics and government,NA,NA,2,7226,English,2015-02-19
8311,James Russell Lowell and His Friends,Edward Everett Hale,Diplomats -- United States -- Biography,"Authors, American -- 19th century -- Biography","Lowell, James Russell, 1819-1891",23,0,English,2015-02-19
8312,Die Grundlagen der Arithmetik,Gottlob Frege,Number concept,Arithmetic -- Foundations,NA,52,37701,German,2015-02-19
8313,Phaeton Rogers: A Novel of Boy Life,Rossiter Johnson,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,Friendship -- Juvenile fiction,10,17,English,2015-02-19
8314,"Charles Sumner: his complete works, volume 18 (of 20)",Charles Sumner,Slavery -- United States,"Speeches, addresses, etc., American",NA,44,17,English,2015-02-19
8315,David Blaize,E. F. Benson,Boys -- Fiction,Boarding schools -- England -- Fiction,NA,28,94236,English,2015-02-20
8316,De ridders van den halven toren,A. C. C. de Vletter,"Children's stories, Dutch",NA,NA,10,45699,Dutch,2015-02-20
8317,"Blackwood's Edinburgh Magazine, Volume 67, Number 414, April, 1850",Various,Scotland -- Periodicals,England -- Periodicals,NA,35,83610,English,2015-02-20
8318,In Pastures Green,Peter McArthur,Farm life,NA,NA,20,136907,English,2015-02-20
8319,Lincoln and the Sleeping Sentinel: The True Story,L. E. Chittenden,"Lincoln, Abraham, 1809-1865 -- Anecdotes","Scott, William, 1840?-1862",NA,9,7047,English,2015-02-20
8320,Adventures of Sherlock Holmes,Arthur Conan Doyle,"Holmes, Sherlock (Fictitious character) -- Fiction",Private investigators -- England -- Fiction,"Detective and mystery stories, English",1664,106388,English,2015-02-20
8321,Klondyken kuningas,Jack London,Western stories,Women pioneers -- Fiction,Gold mines and mining -- Alaska -- Fiction,4,83568,Finnish,2015-02-20
8322,Carl Scharnhorst. Abenteuer eines deutschen Knaben in Amerika.,Armand,Frontier and pioneer life -- United States -- Fiction,NA,NA,31,103540,German,2015-02-20
8323,"The Roman Poets of the Republic, 2nd edition",W. Y. Sellar,Latin poetry -- History and criticism,NA,NA,13,157567,English,2015-02-20
8324,"Harper's Young People, July 26, 1881",Various,"Children's periodicals, American",NA,NA,2,17212,English,2015-02-21
8325,"Karl Krinken, His Christmas Stocking",Anna Bartlett Warner and Susan Warner,Christian life -- Juvenile fiction,Children's stories,Family -- Juvenile fiction,14,53571,English,2015-02-21
8326,"The Chautauquan, Vol. 03, February 1883",Chautauqua Institution et al.,Chautauqua Literary and Scientific Circle -- Periodicals,Chautauqua Institution -- Periodicals,NA,18,80388,English,2015-02-21
8327,"The Chautauquan, Vol. 03, March 1883",Chautauqua Institution et al.,Chautauqua Literary and Scientific Circle -- Periodicals,Chautauqua Institution -- Periodicals,NA,15,79393,English,2014-11-11
8328,"Coca and its Therapeutic Application, Third Edition",Angelo Mariani,Coca -- Therapeutic use,Cocaine,NA,20,16546,English,2015-02-21
8329,History of Sanitation,J. J. Cosgrove,Sanitation -- History,NA,NA,46,17,English,2015-02-21
8330,Ferdinand of Bulgaria: The Amazing Career of a Shoddy Czar,Anonymous,"Ferdinand I, Czar of Bulgaria, 1861-1948",NA,NA,31,17,English,2015-02-21
8331,"Birds and All Nature, Vol 7, No. 2, February 1900",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,4,20721,English,2015-02-21
8332,"Fra Tommaso Campanella, Vol. 2",Luigi Amabile,"Philosophy, Renaissance","Campanella, Tommaso, 1568-1639",NA,14,219306,Italian,2015-02-21
8333,Un viaggio elettorale,Francesco De Sanctis,Italy -- Politics and government,NA,NA,5,17,Italian,2015-02-21
8334,"Ireland under the Tudors, with a Succinct Account of the Earlier History. Vol.","eland under the Tudors, with a Succinct Account of the Earlier History. Vol. 2",Ireland -- History -- 16th century,NA,NA,31,164429,English,2015-02-21
8335,Viaggio pel lago di Como,conte Giambatista Giovio,"Como, Lake (Italy) -- Description and travel",NA,NA,4,20726,Italian,2015-02-21
8336,In Search of Mademoiselle,George Gibbs,"Great Britain -- History -- Tudors, 1485-1603 -- Fiction",Sailors -- Fiction,Privateering -- Fiction,8,86704,English,2015-02-22
8337,Her Lord and Master,Martha Morton,England -- Fiction,Indiana -- Fiction,Mate selection -- Fiction,10,61439,English,2015-02-21
8338,The Command in the Battle of Bunker Hill,Richard Frothingham,"Bunker Hill, Battle of, Boston, Mass., 1775","Swett, Samuel, 1782-1866. Who was the commander at Bunker hill? With remarks on Frothingham's history of the battle",NA,7,28093,English,2015-02-22
8339,Mr. Punch in Wig and Gown: The Lighter Side of Bench and Bar,Hammerton and Marks,English wit and humor,"English wit and humor, Pictorial",Law -- Great Britain -- Humor,19,17497,English,2015-02-22
8340,Reden an die deutsche Nation,Johann Gottlieb Fichte,"National characteristics, German",Germany -- Politics and government -- 1806-1815,Education and state -- Germany,34,74950,German,2015-02-22
8341,Gunshot Roentgenograms,Clyde S. Ford,Gunshot wounds,X-rays,Balkan Peninsula -- History -- War of 1912-1913 -- Medical care,17,25355,English,2015-02-22
8342,Outlines of Zuñi Creation Myths,Frank Hamilton Cushing,Zuni mythology,NA,NA,19,63151,English,2015-02-23
8343,Clergymen and Doctors: Curious Facts and Characteristic Sketches.,Anonymous,Medicine -- Anecdotes,Physicians,Clergy,10,43995,English,2015-02-23
8344,Benjamin of Ohio: A Story of the Settlement of Marietta,James Otis,"Northwest, Old -- History",Frontier and pioneer life -- Ohio,Marietta (Ohio),7,26749,English,2015-02-23
8345,"Die Reden Gotamo Buddhos. Mittlere Sammlung, erster Band",Karl Eugen Neumann,Buddhism,NA,NA,15,154215,German,2015-02-23
8346,Merenneito: 5-näytöksinen näytelmä,Henrik Ibsen,Man-woman relationships -- Drama,Married people -- Drama,Family secrets -- Drama,4,21086,Finnish,2015-02-23
8347,Amiens Before and During the War,Pneu Michelin,"World War, 1914-1918 -- France",Amiens (France) -- Guidebooks,Amiens (France) -- History,12,15266,English,2015-02-23
8348,"Chambers's Journal of Popular Literature, Science, and Art, No. 705, June 3","ambers's Journal of Popular Literature, Science, and Art, No. 705, June 30,",Periodicals,NA,NA,4,17299,English,2015-02-23
8349,The religious and loyal subject's duty considered: with regard to the prese,e religious and loyal subject's duty considered: with regard to the present,Church of England -- Sermons,"Sermons, English -- 18th century","Government, Resistance to -- Religious aspects -- Christianity",4,6928,English,2015-02-23
8350,Six Little Ducklings,Katharine Pyle,Animals -- Juvenile fiction,Ducks -- Juvenile fiction,Ducklings -- Juvenile fiction,32,8213,English,2015-02-24
8351,Wonder Tales from Many Lands,Katharine Pyle,Fairy tales,Folk literature,NA,168,60019,English,2015-02-24
8352,Discorso sopra la calamita,Benedetto Castelli,Magnetism,NA,NA,14,17,Italian,2015-02-24
8353,Samuel Pepys and the Royal Navy,J. R. Tanner,"Pepys, Samuel, 1633-1703",Great Britain. Royal Navy -- History -- 17th century,"Great Britain -- History, Naval -- Stuarts, 1603-1714",16,28237,English,2015-02-24
8354,"Cleg Kelly, Arab of the City: His Progress and Adventures",S. R. Crockett,Adventure stories,Edinburgh (Scotland) -- Fiction,Lowlands (Scotland) -- Fiction,43,17,English,2015-02-24
8355,Legends and Satires from Mediæval Literature,Martha Hale Shackford,"Literature, Medieval",NA,NA,9,0,English,2015-02-25
8356,Elsie at Ion,Martha Finley,Christian life -- Juvenile fiction,Conduct of life -- Juvenile fiction,Family -- Juvenile fiction,46,61476,English,2015-02-25
8357,Elsie and Her Loved Ones,Martha Finley,Christian life -- Juvenile fiction,Family -- Juvenile fiction,Children and death -- Juvenile fiction,34,48256,English,2015-02-25
8358,"A Tour to the River Saguenay, in Lower Canada",Charles Lanman,Canada -- Description and travel,New York (State) -- Description and travel,Maine -- Description and travel,4,67734,English,2015-02-25
8359,"Œuvres complètes de Gustave Flaubert, tome 1 (of 8): Madame Bovary",Flaubert,Adultery -- Fiction,Domestic fiction,Married women -- Fiction,73,17,French,2015-02-25
8360,Chimneys & Fireplaces,Ara Marcus Daniels,Fireplaces,Chimneys,NA,17,9826,English,2015-02-25
8361,In faccia al destino,Adolfo Albertazzi,Fiction,NA,NA,34,92941,Italian,2015-02-25
8362,The Western Front,Earl Douglas Haig Haig and Sir Muirhead Bone,"World War, 1914-1918 -- Pictorial works","World War, 1914-1918 -- Art and the war","Bone, Muirhead, Sir, 1876-1953",76,14056,English,2015-02-26
8363,The Little Grey House,Marion Ames Taggart,Family -- Juvenile fiction,Fathers -- Death -- Juvenile fiction,Financial security -- Juvenile fiction,9,52660,English,2015-02-26
8364,"Noted Speeches of Abraham Lincoln, Including the Lincoln-Douglas Debate",Lincoln,"Lincoln, Abraham, 1809-1865 -- Oratory",NA,NA,31,25711,English,2015-02-26
8365,Öfversigt af Nordiska Mytologien,Daniel Anton Sundén,"Mythology, Norse",NA,NA,6,23799,Swedish,2015-02-26
8366,Chats on Military Curios,Stanley C. Johnson,Military art and science,NA,NA,20,48091,English,2015-02-26
8367,"Birds and All Nature, Vol 7, No. 3, March 1900",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,6,17,English,2015-02-26
8368,Théâtre 1,Maurice Maeterlinck,French drama -- 19th century,NA,NA,27,35303,French,2015-02-28
8369,Veripunainen ruusu: Kertomuksia Italiasta,Marja Salmela,"Short stories, Finnish",Finnish fiction -- 20th century,NA,0,41417,Finnish,2015-02-28
8370,A sermon preach'd before the Right Honourable the Lord-Mayor : the aldermen a,sermon preach'd before the Right Honourable the Lord-Mayor : the aldermen and,Church of England -- Sermons,"Sermons, English -- 18th century","Charles I, King of England, 1600-1649 -- Anniversaries, etc.",5,6938,English,2015-02-26
8371,A Spring Harvest,Geoffrey Bache Smith,"World War, 1914-1918 -- Poetry",English poetry -- 20th century,NA,233,9694,English,2015-02-26
8372,"A Canadian Farm Mystery; Or, Pam the Pioneer",Bessie Marchant,Canada -- Fiction,Mystery fiction,Young women -- Conduct of life -- Fiction,7,93996,English,2015-02-27
8373,From Paris to Pekin over Siberian Snows,Victor Meignan,China -- Description and travel,Russia -- Description and travel,Siberia (Russia) -- Description and travel,27,84775,English,2015-02-27
8374,Meine Reise nach Siam 1888-1889.,James Camille Samson,Thailand -- Description and travel,NA,NA,22,17,German,2015-02-27
8375,Maybee's Stepping Stones,Archie Fell,Christian life -- Juvenile fiction,Children's stories,Children -- Conduct of life -- Juvenile fiction,12,52676,English,2015-02-28
8376,"Charles Sumner: his complete works, volume 11 (of 20)",Charles Sumner,Slavery -- United States,"Speeches, addresses, etc., American",NA,59,138718,English,2015-02-28
8377,Bill Bruce on Forest Patrol,Henry Harley Arnold,Aeronautics -- Juvenile fiction,Fire fighters -- Juvenile fiction,Oregon -- Juvenile fiction,24,54346,English,2015-02-28
8378,Fireplaces and Chimneys,T. A. H. Miller and Arthur H. Senner,Fireplaces,Chimneys,NA,109,15145,English,2015-02-28
8379,"Molly and Kitty, or Peasant Life in Ireland; with Other Tales",Maria Burg et al.,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,Gratitude -- Juvenile fiction,9,17,English,2015-02-28
8380,Kalevala (1835) 1. Osa,Elias Lönnrot,Finnish poetry,NA,NA,31,25939,Finnish,2015-02-28
8381,Kalevala (1835) 2. Osa,Elias Lönnrot,Finnish poetry,NA,NA,10,17,Finnish,2015-02-28
8382,Five Years' Explorations at Thebes,Carnarvon and Carter,Excavations (Archaeology) -- Egypt,Thebes (Egypt : Extinct city),NA,50,39098,English,2015-02-28
8383,Histoires grotesques et sérieuses,Edgar Allan Poe,"Poe, Edgar Allan, 1809-1849 -- Translations into French","Short stories, American -- Translations into French",American essays -- Translations into French,22,66088,French,2015-02-28
8384,"Jan, Jannetje en hun jongste kind—Het Rijksmuseum",E. J. Potgieter,Dutch fiction,Rijksmuseum (Netherlands),NA,20,57073,Dutch,2015-02-28
8385,Sylvia Arden Decides,Margaret Piper Chalmers,Betrothal -- Fiction,Young adults -- Social life and customs -- Fiction,NA,11,65955,English,2015-02-28
8386,"Veel Gemin, geen Gewin",William Shakespeare,Comedies,Courts and courtiers -- Drama,Princesses -- Drama,9,29402,Dutch,2015-03-01
8387,Robinson Crusoe,Daniel Defoe,Shipwreck survival -- Fiction,Islands -- Fiction,"Crusoe, Robinson (Fictitious character) -- Fiction",47,17,Finnish,2015-03-01
8388,"Birds and All Nature, Vol. 7, No. 4, April 1900",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,5,17,English,2015-03-01
8389,Six Girls and the Tea Room,Marion Ames Taggart,New York (N.Y.) -- Juvenile fiction,Sisters -- Juvenile fiction,Families -- Juvenile fiction,16,74430,English,2015-03-01
8390,"Social England under the Regency, Vol. 1 (of 2)",John Ashton,England -- Social life and customs -- 19th century,Regency -- England,NA,18,76414,English,2015-03-01
8391,Chats on Royal Copenhagen Porcelain,Arthur Hayden,Pottery -- Marks,Kongelige Porcelainsfabrik,Copenhagen porcelain,17,46779,English,2015-03-01
8392,Chats on Old Sheffield Plate,Arthur Hayden,Sheffield plate,Plate -- Collectors and collecting,Hallmarks -- England,24,17,English,2015-03-01
8393,"Anecdotes of the Great War, Gathered from European Sources",Carleton B. Case,"World War, 1914-1918 -- Humor, caricatures, etc.",NA,NA,22,34070,English,2015-03-01
8394,An Account of the Insects Noxious to Agriculture and Plants in New Zeala, Account of the Insects Noxious to Agriculture and Plants in New Zealand,Insects -- New Zealand,Scale insects,NA,4,17,English,2015-03-01
8395,"The Lives of the Saints, Volume 03 (of 16): March",S. Baring-Gould,Christian saints,NA,NA,763,163058,English,2015-03-01
