,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
2631,The Spy: Condensed for use in schools,James Fenimore Cooper,Historical fiction,War stories,"United States -- History -- Revolution, 1775-1783 -- Fiction",10,42069,English,2010-05-31
2632,Time Enough at Last,Lyn Venable,Science fiction,Short stories,Books and reading -- Fiction,343,2430,English,2010-06-01
2633,Die Potentialfunction und das Potentiall; ein Beitrag zur mathematischen Phys,e Potentialfunction und das Potentiall; ein Beitrag zur mathematischen Physik,Potential theory (Mathematics),NA,NA,11,50457,German,2010-06-01
2634,The Diary of Philip Westerly,Paul Compton,Short stories,Horror tales,Diary fiction,11,1529,English,2010-06-01
2635,The Salesman,Waldo T. Boyd,Science fiction,Short stories,Robots -- Fiction,13,1075,English,2010-06-01
2636,"The Envoy, Her",H. B. Fyfe,Science fiction,Short stories,Political fiction,17,4505,English,2010-06-01
2637,In the Dark,Dale Clark,Short stories,Horror tales,NA,27,2496,English,2010-06-01
2638,The Medici Boots,Pearl Norton Swet,Short stories,Horror tales,Inheritance and succession -- Fiction,13,5703,English,2010-06-01
2639,Histoire du véritable Gribouille,George Sand,Fairy tales,NA,NA,8,19562,French,2010-06-01
2640,Earthsmith,Stephen Marlowe,Science fiction,Schools -- Fiction,NA,17,13122,English,2010-06-01
2641,Allan Ramsay,William Henry Oliphant Smeaton,"Poets, Scottish -- 18th century -- Biography","Ramsay, Allan, 1686-1758",NA,11,40825,English,2010-06-01
2642,Abrégé de la Théorie des Fonctions Elliptiques,Charles Henry,Elliptic functions,NA,NA,3,47317,French,2010-06-01
2643,Essays on the Materialistic Conception of History,Antonio Labriola,Socialism,History -- Philosophy,Materialism,27,59455,English,2010-06-01
2644,"Anthero do Quental, e Ramalho Ortigão",Alvaro do Carvalhal,Portuguese literature -- 19th century -- History and criticism,"Quental, Antero de, 1842-1891 -- Criticism and interpretation","Ortigão, Ramalho, 1836-1915 -- Criticism and interpretation",2,3555,Portuguese,2010-06-01
2645,Contos Phantasticos,Teófilo Braga,Fiction,"Short stories, Portuguese",NA,22,44576,Portuguese,2010-06-01
2646,O Infante Navegador: Poemeto,Alfredo Campos,"Henry, Infante of Portugal, 1394-1460 -- Poetry",NA,NA,5,3979,Portuguese,2010-06-01
2647,The Minute Boys of York Town,James Otis,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction",NA,NA,7,97835,English,2010-06-01
2648,The Middle Years,Henry James,"Authors -- Correspondence, reminiscences, etc.","James, Henry, 1843-1916",NA,44,22237,English,2010-06-01
2649,Some Personal Reminiscences of Service in the Cavalry of the Army of the Potom,me Personal Reminiscences of Service in the Cavalry of the Army of the Potomac,"United States -- History -- Civil War, 1861-1865 -- Personal narratives","Pennsylvania -- History -- Civil War, 1861-1865 -- Regimental histories","United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Army of the Potomac",7,12925,English,2010-06-01
2650,Adolescents Only,Irving E. Cox,Science fiction,Teachers -- Fiction,California -- Fiction,27,10574,English,2010-06-02
2651,The Chameleon Man,William P. McGivern,Science fiction,Short stories,"World War, 1939-1945 -- United States -- Fiction",12,5039,English,2010-06-02
2652,A Review of the Frogs of the Hyla bistincta Group,William Edward Duellman,Hyla,Amphibians -- Central America,NA,32,8460,English,2010-06-02
2653,Project Hush,William Tenn,Science fiction,Short stories,Space flight to the moon -- Fiction,51,2455,English,2010-06-02
2654,The Last Gentleman,Rory Magill,Science fiction,Short stories,NA,12,2727,English,2010-06-02
2655,Letter from Monsieur de Cros,active 17th century Simon Du Cros,"Temple, William, 1628-1699. Memoirs of what past in Christendom from the war begun 1672 to the peace concluded 1679","Dutch War, 1672-1678",Europe -- History -- 1648-1715,2,9496,English,2010-06-02
2656,Spillthrough,Daniel F. Galouye,Science fiction,Space flight -- Fiction,Space ships -- Fiction,10,8884,English,2010-06-02
2657,The Standardized Man,Stephen Bartholomew,Science fiction,Short stories,NA,2,3558,English,2010-06-02
2658,"An Answer to a scurrilous pamphlet, lately printed, intituled, A letter fr"," Answer to a scurrilous pamphlet, lately printed, intituled, A letter from",Europe -- History -- 1648-1715,"Du Cros, Simon, active 17th century. Lettre de Monsieur Du Cros à Mylord **** afin de servir de réponse aux impostures de Monsieur le chevalier Temple",NA,18,11880,English,2010-06-02
2659,Τα Γεωργικά,Virgil,Agriculture -- Poetry,"Didactic poetry, Latin -- Translations into Greek",NA,18,22760,Greek,2010-06-02
2660,Rembrandt van Rijn,Malcolm Bell,"Rembrandt Harmenszoon van Rijn, 1606-1669",NA,NA,38,43583,English,2010-06-02
2661,Eight Stories for Isabel,Anonymous,Children's stories,Readers (Primary),NA,13,768,English,2010-06-02
2662,Ye of Little Faith,Rog Phillips,Science fiction,NA,NA,9,16292,English,2010-06-02
2663,Black Amazon of Mars,Leigh Brackett,Science fiction,Mars (Planet) -- Fiction,"Stark, Eric John (Fictitious character) -- Fiction",115,23935,English,2010-06-02
2664,The Anglers of Arz,Roger D. Aycock,Science fiction,Short stories,Human-alien encounters -- Fiction,16,3120,English,2010-06-02
2665,Ιδανικός σύζυγος: Δράμα εις τέσσαρας πράξεις,Oscar Wilde,Comedies,London (England) -- Drama,NA,29,50736,Greek,2010-06-02
2666,The Holes and John Smith,Edward W. Ludwig,Science fiction,Short stories,Mars (Planet) -- Fiction,40,3608,English,2010-06-03
2667,Black Diamonds: A Novel,Mór Jókai,Hungarian fiction -- Translations into English,NA,NA,62,131357,English,2010-06-03
2668,"The Story of John Wesley, Told to Boys and Girls",Marianne Kirlew,"Wesley, John, 1703-1791 -- Juvenile literature",NA,NA,16,37618,English,2010-06-03
2669,The Time Mirror,Clark South,Science fiction,Time travel -- Fiction,NA,5,16996,English,2010-06-03
2670,The Doors of Death,Arthur B. Waltermire,Short stories,Horror tales,NA,20,3852,English,2010-06-03
2671,Direct Wire,Clee Garson,Science fiction,Short stories,"World War, 1939-1945 -- United States -- Fiction",9,5687,English,2010-06-03
2672,St. Paul's Epistle to the Romans: A Practical Exposition. Vol. I,Charles Gore,Bible. Romans -- Commentaries,NA,NA,22,71506,English,2010-06-03
2673,St. Paul's Epistle to the Romans: A Practical Exposition. Vol. II,Charles Gore,Bible. Romans -- Commentaries,NA,NA,15,56681,English,2010-06-03
2674,The Strife of the Roses and Days of the Tudors in the West,W. H. Hamilton Rogers,"Great Britain -- History -- Tudors, 1485-1603","Great Britain -- History -- Wars of the Roses, 1455-1485",NA,43,111187,English,2010-06-03
2675,The Test Colony,Winston K. Marks,Science fiction,Extraterrestrial beings -- Fiction,Human-alien encounters -- Fiction,20,12979,English,2010-06-03
2676,The Invention of the Sewing Machine,Grace Rogers Cooper,Sewing machines -- History,NA,NA,321,51359,English,2010-06-04
2677,Commodore Barney's Young Spies,James Otis,"Washington (D.C.) -- History -- Capture by the British, 1814 -- Juvenile fiction",NA,NA,11,91553,English,2010-06-04
2678,Geographic Variation in Red-backed Mice (Genus Clethrionomys) of the Southe,ographic Variation in Red-backed Mice (Genus Clethrionomys) of the Southern,Animals -- Variation,Mice,NA,4,3798,English,2010-06-04
2679,The Worlds of Joe Shannon,Frank M. Robinson,Science fiction,Short stories,NA,9,3972,English,2010-06-04
2680,"The Use of a Box of Colours, in a Practical Demonstration on Composition, Lig","e Use of a Box of Colours, in a Practical Demonstration on Composition, Light",Watercolor painting,NA,NA,51,30517,English,2010-06-04
2681,"Punch, or the London Charivari, Volume 93, July 16, 1887",Various,English wit and humor -- Periodicals,NA,NA,3,9502,English,2010-06-04
2682,The Next Time We Die,Robert Moore Williams,Science fiction,Short stories,Extraterrestrial beings -- Fiction,15,3348,English,2010-06-04
2683,The Invader,Alfred Coppel,Science fiction,Short stories,Extraterrestrial beings -- Fiction,21,2690,English,2010-06-04
2684,Cold Ghost,Chester S. Geier,Short stories,Ghost stories,Alaska -- Fiction,17,4746,English,2010-06-04
2685,Day of the Druid,Knut Enferd,Short stories,Fantasy fiction,Vikings -- Fiction,10,5084,English,2010-06-04
2686,The Colonists,Raymond F. Jones,Science fiction,Space colonies -- Fiction,NA,50,16508,English,2010-06-04
2687,The Ordeal of Colonel Johns,George H. Smith,Science fiction,Short stories,Time travel -- Fiction,15,3317,English,2010-06-04
2688,"Encyclopaedia Britannica, 11th Edition, ""Dinard"" to ""Dodsworth, Roger""",Various,Encyclopedias and dictionaries,NA,NA,77,143715,English,2010-06-04
2689,"The Great Events by Famous Historians, Volume 14","Horne, Johnson, and Rudd",World history,NA,NA,10,149071,English,2010-06-04
2690,El Tresor del Vell Cavaller,Erckmann-Chatrian,Treasure troves -- Fiction,Werewolves -- Fiction,NA,8,46796,Catalan,2010-06-04
2691,A Day's Ride: A Life's Romance,Charles James Lever,Fiction,NA,NA,85,152133,English,2010-06-04
2692,That Boy of Norcott's,Charles James Lever,Fiction,NA,NA,5,73673,English,2010-06-04
2693,De Nederlanders in de Philippijnsche Wateren vóór 1626,Dirk Abraham Sloos,Philippines -- History -- 1521-1898,Dutch -- Philippines,NA,4,45798,Dutch,2010-06-05
2694,Women of Mediæval France,Pierce Butler,"Women -- France -- History -- Middle Ages, 500-1500","Biography -- Middle Ages, 500-1500",NA,26,139870,English,2010-06-05
2695,Planet of the Gods,Robert Moore Williams,Science fiction,Extraterrestrial beings -- Fiction,Human-alien encounters -- Fiction,23,14313,English,2010-06-05
2696,The Sword,Frank Quattrocchi,Science fiction,Short stories,Extraterrestrial beings -- Fiction,9,3848,English,2010-06-05
2697,Thoughts on the Religious Instruction of the Negroes of this Country,Plumer,African Americans -- Religion,NA,NA,40,12011,English,2010-06-05
2698,The Makers of Canada: Index and Dictionary of Canadian History,Burpee et al.,Canada -- Biography,Canada -- History,NA,78,250962,English,2010-06-05
2699,Area Handbook for Romania,"Bernier, Brenneman, Giloane, Keefe, Moore, and Walpole",Romania,NA,NA,41,118515,English,2010-06-08
2700,Kant's Theory of Knowledge,H. A. Prichard,"Knowledge, Theory of","Kant, Immanuel, 1724-1804",NA,18,99570,English,2010-06-05
2701,The Romance of the Reaper,Herbert Newton Casson,Harvesting machinery,NA,NA,13,35686,English,2010-06-05
2702,The Making of a Country Parish: A Story,Harlow S. Mills,Rural churches,Rural clergy,NA,8,21506,English,2010-06-05
2703,Stepsons of Light,Eugene Manlove Rhodes,Western stories,Frontier and pioneer life -- West (U.S.) -- Fiction,NA,26,53604,English,2010-06-05
2704,Deadly City,Paul W. Fairman,Science fiction,Chicago (Ill.) -- Fiction,NA,23,15870,English,2010-06-05
2705,Triplanetary,E. E. Smith,Science fiction,Space warfare -- Fiction,Human-alien encounters -- Fiction,288,91168,English,2010-06-06
2706,Anne: A Novel,Constance Fenimore Woolson,Detective and mystery stories,Mackinac Island (Mich. : Island) -- Social life and customs -- Fiction,NA,29,193775,English,2010-06-06
2707,The Golden Age in Transylvania,Mór Jókai,Transylvania (Romania) -- Fiction,NA,NA,36,82009,English,2010-06-06
2708,Shock Treatment,Stanley Mullen,Science fiction,NA,NA,14,14615,English,2010-06-06
2709,Doom of the House of Duryea,Earl Peirce,Short stories,Horror tales,Vampires -- Fiction,21,5689,English,2010-06-06
2710,Disaster Revisited,Stephen Marlowe,Science fiction,Short stories,Time travel -- Fiction,12,3562,English,2010-06-06
2711,Cube Root of Conquest,Rog Phillips,Science fiction,Short stories,NA,16,5605,English,2010-06-06
2712,Women of the Romance Countries (Illustrated),John R. Effinger,Women -- Italy -- History,Women -- Spain -- History,NA,12,112656,English,2010-06-06
2713,"Souvenir Book of the Great Chelsea Fire April 12, 1908",Anonymous,Fires,Fires -- Massachusetts -- Chelsea,"Chelsea (Mass.) -- Fire, 1908",12,1107,English,2010-06-06
2714,A History of the Third French Republic,C. H. C. Wright,"France -- History -- Third Republic, 1870-1940",NA,NA,18,37134,English,2010-06-06
2715,Cancer World,Harry Warner,Science fiction,Short stories,NA,10,4395,English,2010-06-06
2716,Wait for Weight,Jack McKenty,Science fiction,Short stories,NA,9,3902,English,2010-06-06
2717,The Trap,Betsy Curtis,Science fiction,Short stories,Rejuvenation -- Fiction,6,4862,English,2010-06-06
2718,Mr. President,Stephen Arr,Science fiction,Short stories,Political fiction,11,4034,English,2010-06-06
2719,What We Saw in Egypt,Anonymous,Egypt -- Description and travel -- Juvenile literature,NA,NA,12,20097,English,2010-06-06
2720,"The History of Virginia, in Four Parts",Robert Beverley,"Virginia -- History -- Colonial period, ca. 1600-1775",Indians of North America -- Virginia -- Early works to 1800,Virginia -- Description and travel -- Early works to 1800,44,90429,English,2010-06-06
2721,"Jewish Theology, Systematically and Historically Considered",Kaufmann Kohler,Judaism -- Doctrines,NA,NA,48,161394,English,2010-06-06
2722,The Minute Boys of Boston,James Otis,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction",NA,NA,8,98777,English,2010-06-07
2723,Feet of Clay,Robert Hoskins,Science fiction,Short stories,Extraterrestrial beings -- Fiction,7,5421,English,2010-06-07
2724,Work for Women,George J. Manson,Women -- Employment,Occupations,NA,15,25198,English,2010-06-07
2725,Death of a B.E.M.,Berkeley Livingston,Science fiction,Short stories,Authors -- Fiction,12,3877,English,2010-06-07
2726,Women of Modern France (Illustrated),Hugo P. Thieme,France -- Social life and customs,Women -- France,NA,13,115397,English,2010-06-07
2727,"The English in the West Indies; Or, The Bow of Ulysses",James Anthony Froude,West Indies -- Description and travel,"West Indies, British -- Description and travel",Great Britain -- Colonies -- Administration,53,125630,English,2010-06-07
2728,Ντόπιες Ζωγραφιές,D. Chatzopoulos,Short stories,"Greek fiction, Modern",NA,12,25166,Greek,2010-06-07
2729,The Heart of a Woman,Baroness Emmuska Orczy Orczy,Murder -- Fiction,Mystery and detective stories,NA,23,80093,English,2010-06-07
2730,Sube Cane,Bellamy Partridge,Friendship -- Juvenile fiction,Boys -- Juvenile fiction,Manners and customs -- Juvenile fiction,6,66194,English,2010-06-07
2731,Jacob's Ladder,E. Phillips Oppenheim,Fiction,Detective and mystery stories,NA,38,62996,English,2010-06-07
2732,The Journal of Lieut. John L. Hardenbergh of the Second New York Continent,e Journal of Lieut. John L. Hardenbergh of the Second New York Continental,"United States -- History -- Revolution, 1775-1783 -- Personal narratives","Sullivan's Indian Campaign, 1779",NA,50,35389,English,2010-06-07
2733,Fly By Night,Arthur Dekker Savage,Science fiction,Short stories,Space flight -- Fiction,11,5052,English,2010-06-07
2734,Forsyte's Retreat,Winston K. Marks,Science fiction,Short stories,Hotels -- Fiction,29,5134,English,2010-06-07
2735,The Bible Story,Newton Marshall Hall and Irving Francis Wood,"Bible stories, English",NA,NA,31,469899,English,2010-06-07
2736,Uniform of a Man,Dave Dryfoos,Science fiction,Short stories,Prisoners -- Fiction,13,5013,English,2010-06-07
2737,"Blackwood's Edinburgh Magazine, Volume 58, No. 359, September 1845",Various,Scotland -- Periodicals,England -- Periodicals,NA,3,94149,English,2010-06-08
2738,Probability,Louis Trimble,Science fiction,Short stories,Time travel -- Fiction,16,3156,English,2010-06-08
2739,Πεζογραφήματα,Kostas Krystalles,"Greek fiction, Modern",NA,NA,10,19978,Greek,2010-06-08
2740,Ποιήματα - Τόμος Πέμπτος - Φασουλής Φιλόσοφος,Georgios Souris,"Greek poetry, Modern",NA,NA,18,12079,Greek,2010-06-08
2741,The Auto Boys' Mystery,James A. Braden,Automobiles -- Juvenile fiction,Young men -- Juvenile fiction,Mystery fiction,3,39772,English,2010-06-08
2742,"The Silver Cross; Or, The Carpenter of Nazareth",Eugène Sue,Jesus Christ -- Fiction,Christian fiction,NA,14,39348,English,2010-06-08
2743,The Valley,Richard Stockham,Science fiction,Short stories,NA,7,5846,English,2010-06-08
2744,The Unlearned,Raymond F. Jones,Science fiction,NA,NA,15,14908,English,2010-06-08
2745,The Revival of Irish Literature,"Duffy, Hyde, and Sigerson",Irish literature -- History and criticism,Ireland -- In literature,English literature -- Irish authors -- History and criticism,43,33179,English,2010-06-08
2746,"Travels in Tartary, Thibet, and China during the years 1844-5-6. Volume 1",Huc,China -- Description and travel,Tibet Autonomous Region (China) -- Description and travel,"Asia, Central -- Description and travel",98,124318,English,2010-06-08
2747,Mate in Two Moves,Winston K. Marks,Science fiction,Physicians -- Fiction,Diseases -- Fiction,30,8668,English,2010-06-08
2748,The Challenge of the Country: A Study of Country Life Opportunity,Fiske,"Sociology, Rural",NA,NA,5,68019,English,2010-06-09
